Scaling equations	6.4547*x-6.1745	4.3504*x-4.1755	5.6665*x-5.4268	6.4825*x-6.1940	4.3471*x-4.1302	6.3983*x-6.2383	x	x
Timestamp	Analog channel 0 (RV.009 - 133148)	Analog channel 1 (RV.004 - 99871)	Analog channel 2 (RV.011 - 90471)	Analog channel 3 (RV.010 - 133149)	Analog channel 4 (RV.005 - 99875)	Analog channel 5 (RV.008 - 133147)	Analog channel 6	Analog channel 7
2020.08.26 08:43:05.578	0.962897	0.980645	0.964212	0.964540	0.944163	0.000563	0.000563	-0.000095
2020.08.26 08:43:05.828	0.962897	0.979002	0.948436	0.964212	0.954352	0.000234	0.000234	0.000234
2020.08.26 08:43:06.078	0.962240	0.975386	0.969799	0.968156	0.957967	-0.000095	-0.000095	0.000234
2020.08.26 08:43:06.328	0.966512	0.966841	0.975715	0.968156	0.957967	0.000234	0.000234	0.000563
2020.08.26 08:43:06.578	0.961582	0.967827	0.966184	0.966841	0.958953	-0.000095	0.000234	0.000234
2020.08.26 08:43:06.828	0.952051	0.979002	0.988204	0.969799	0.943835	0.000234	-0.000095	-0.000095
2020.08.26 08:43:07.078	0.958624	0.973743	0.965526	0.969470	0.960925	-0.000423	-0.000095	-0.000423
2020.08.26 08:43:07.328	0.961911	0.982288	0.949093	0.960596	0.954680	0.000234	-0.000095	0.000563
2020.08.26 08:43:07.578	0.957967	0.965526	0.980316	0.968484	0.961911	-0.000095	0.000234	-0.000095
2020.08.26 08:43:07.828	0.967827	0.976044	0.950736	0.966841	0.968156	0.000234	-0.000095	0.000563
2020.08.26 08:43:08.078	0.962568	0.964540	0.964869	0.964869	0.950408	0.000234	0.000563	0.000234
2020.08.26 08:43:08.328	0.952380	0.974072	0.972428	0.971771	0.955009	0.000234	0.000234	0.000234
2020.08.26 08:43:08.578	0.958624	0.980645	0.952708	0.960596	0.953037	0.000234	0.000563	-0.000095
2020.08.26 08:43:08.828	0.963226	0.976044	0.964212	0.967498	0.961911	0.000234	-0.000095	-0.000095
2020.08.26 08:43:09.078	0.964212	0.977030	0.960268	0.963554	0.952380	-0.000095	-0.000095	-0.000095
2020.08.26 08:43:09.328	0.960596	0.970785	0.970128	0.967498	0.958624	0.000563	-0.000095	0.000563
2020.08.26 08:43:09.578	0.959610	0.964540	0.962240	0.966841	0.962897	0.000563	-0.000095	-0.000423
2020.08.26 08:43:09.828	0.962568	0.976372	0.975058	0.968484	0.946135	0.000563	0.000234	0.000234
2020.08.26 08:43:10.078	0.960925	0.966184	0.955666	0.967498	0.946135	0.000234	0.000234	0.000234
2020.08.26 08:43:10.328	0.960596	0.973414	0.975058	0.971771	0.959282	-0.000095	0.000234	-0.000095
2020.08.26 08:43:10.578	0.955338	0.962568	0.965855	0.971442	0.952051	-0.000095	0.000234	-0.000095
2020.08.26 08:43:10.828	0.963226	0.979988	0.958296	0.967170	0.959939	0.000563	0.000891	-0.000095
2020.08.26 08:43:11.078	0.959939	0.962897	0.978016	0.971771	0.955009	0.000234	0.000234	0.000234
