O2 Optode #578																					
Record Time	Record Number	Sensor Status	O2Concentration [uM]	Status	AirSaturation [%]	Status	Temperature [Deg.C]	Status	CalPhase [Deg]	Status	TCPhase [Deg]	Status	C1RPh [Deg]	Status	C2RPh [Deg]	Status	C1Amp [mV]	Status	C2Amp [mV]	Status	RawTemp [mV]	Status	
2020-08-13 15.04.20	1845	(0) OK	2.618671E+02		8.292354E+01		1.487485E+01		3.296455E+01		3.296455E+01		4.009787E+01		7.133316E+00		7.533314E+02		7.497792E+02		2.941099E+02		
2020-08-13 15.05.20	1846	(0) OK	2.598009E+02		8.225712E+01		1.486803E+01		3.305955E+01		3.305955E+01		4.020061E+01		7.141060E+00		7.568897E+02		7.496874E+02		2.943355E+02		
2020-08-13 15.06.20	1847	(0) OK	2.614771E+02		8.277425E+01		1.486047E+01		3.298816E+01		3.298816E+01		4.012833E+01		7.140167E+00		7.540285E+02		7.496933E+02		2.945857E+02		
2020-08-13 15.07.20	1848	(0) OK	2.632906E+02		8.335586E+01		1.486463E+01		3.290615E+01		3.290615E+01		4.004636E+01		7.140205E+00		7.510849E+02		7.496724E+02		2.944480E+02		
2020-08-13 15.08.20	1849	(0) OK	2.617742E+02		8.288805E+01		1.487147E+01		3.297015E+01		3.297015E+01		4.011182E+01		7.141663E+00		7.531783E+02		7.497531E+02		2.942219E+02		
2020-08-13 15.09.20	1850	(0) OK	2.620351E+02		8.295896E+01		1.486496E+01		3.296145E+01		3.296145E+01		4.009688E+01		7.135429E+00		7.530880E+02		7.497205E+02		2.944370E+02		
2020-08-13 15.10.20	1851	(0) OK	2.637744E+02		8.351225E+01		1.486642E+01		3.288409E+01		3.288409E+01		4.002332E+01		7.139221E+00		7.507196E+02		7.496205E+02		2.943887E+02		
2020-08-13 15.11.20	1852	(0) OK	2.632343E+02		8.334645E+01		1.486929E+01		3.290659E+01		3.290659E+01		4.004695E+01		7.140358E+00		7.512394E+02		7.497023E+02		2.942940E+02		
2020-08-13 15.12.20	1853	(0) OK	2.635000E+02		8.342568E+01		1.486659E+01		3.289608E+01		3.289608E+01		4.003207E+01		7.135994E+00		7.509335E+02		7.497626E+02		2.943832E+02		
2020-08-13 15.13.20	1854	(0) OK	2.640433E+02		8.358855E+01		1.486153E+01		3.287443E+01		3.287443E+01		4.001105E+01		7.136620E+00		7.505331E+02		7.496745E+02		2.945504E+02		
2020-08-13 15.14.20	1855	(0) OK	2.647967E+02		8.382994E+01		1.486314E+01		3.284072E+01		3.284072E+01		3.997444E+01		7.133720E+00		7.491803E+02		7.496186E+02		2.944973E+02		
2020-08-13 15.15.19	1856	(0) OK	2.648407E+02		8.387424E+01		1.487984E+01		3.283150E+01		3.283150E+01		3.996698E+01		7.135483E+00		7.488851E+02		7.497363E+02		2.939450E+02		
2020-08-13 15.16.20	1857	(0) OK	2.622411E+02		8.306126E+01		1.488555E+01		3.294331E+01		3.294331E+01		4.007890E+01		7.135597E+00		7.524716E+02		7.498228E+02		2.937560E+02		
2020-08-13 15.17.20	1858	(0) OK	2.619864E+02		8.297640E+01		1.488323E+01		3.295560E+01		3.295560E+01		4.009329E+01		7.137695E+00		7.528188E+02		7.496550E+02		2.938328E+02		
2020-08-13 15.18.20	1859	(0) OK	2.627081E+02		8.311366E+01		1.483258E+01		3.294588E+01		3.294588E+01		4.008395E+01		7.138069E+00		7.525168E+02		7.496347E+02		2.955080E+02		
2020-08-13 15.19.20	1860	(0) OK	2.693325E+02		8.525999E+01		1.485991E+01		3.264581E+01		3.264581E+01		3.978427E+01		7.138466E+00		7.439839E+02		7.495705E+02		2.946040E+02		
2020-08-13 15.20.20	1861	(0) OK	2.679152E+02		8.484543E+01		1.487849E+01		3.269862E+01		3.269862E+01		3.983452E+01		7.135902E+00		7.452081E+02		7.497161E+02		2.939895E+02		
2020-08-13 15.21.20	1862	(0) OK	2.657716E+02		8.413590E+01		1.486166E+01		3.279883E+01		3.279883E+01		3.993837E+01		7.139542E+00		7.483328E+02		7.497151E+02		2.945461E+02		
2020-08-13 15.22.20	1863	(0) OK	2.672309E+02		8.461192E+01		1.486933E+01		3.273216E+01		3.273216E+01		3.986441E+01		7.132248E+00		7.456865E+02		7.497089E+02		2.942925E+02		
2020-08-13 15.23.20	1864	(0) OK	2.624342E+02		8.313802E+01		1.489424E+01		3.293096E+01		3.293096E+01		4.006392E+01		7.132957E+00		7.518611E+02		7.498009E+02		2.934687E+02		
2020-08-13 15.24.20	1865	(0) OK	2.562114E+02		8.116055E+01		1.489074E+01		3.321148E+01		3.321148E+01		4.034802E+01		7.136543E+00		7.607013E+02		7.497884E+02		2.935843E+02		
2020-08-13 15.25.20	1866	(0) OK	2.543329E+02		8.057562E+01		1.489654E+01		3.329473E+01		3.329473E+01		4.043494E+01		7.140205E+00		7.636519E+02		7.497018E+02		2.933925E+02		
2020-08-13 15.26.19	1867	(0) OK	2.544863E+02		8.062941E+01		1.489950E+01		3.328638E+01		3.328638E+01		4.041721E+01		7.130821E+00		7.630089E+02		7.497518E+02		2.932946E+02		
2020-08-13 15.27.20	1868	(0) OK	2.563578E+02		8.122575E+01		1.490142E+01		3.320012E+01		3.320012E+01		4.033832E+01		7.138199E+00		7.606228E+02		7.496149E+02		2.932311E+02		
2020-08-13 15.28.20	1869	(0) OK	2.576221E+02		8.163099E+01		1.490408E+01		3.314166E+01		3.314166E+01		4.027811E+01		7.136444E+00		7.590505E+02		7.495508E+02		2.931432E+02		
2020-08-13 15.29.20	1870	(0) OK	2.564526E+02		8.125605E+01		1.490157E+01		3.319575E+01		3.319575E+01		4.033867E+01		7.142921E+00		7.612048E+02		7.495822E+02		2.932263E+02		
2020-08-13 15.30.20	1871	(0) OK	2.663061E+02		8.430566E+01		1.486198E+01		3.277545E+01		3.277545E+01		3.990849E+01		7.133041E+00		7.473627E+02		7.495847E+02		2.945356E+02		
2020-08-13 15.31.20	1872	(0) OK	2.737266E+02		8.668151E+01		1.487620E+01		3.245235E+01		3.245235E+01		3.959198E+01		7.139633E+00		7.369520E+02		7.494969E+02		2.940652E+02		
2020-08-13 15.32.20	1873	(0) OK	2.780752E+02		8.805024E+01		1.487181E+01		3.227337E+01		3.227337E+01		3.941161E+01		7.138237E+00		7.319147E+02		7.494814E+02		2.942107E+02		
2020-08-13 15.33.20	1874	(0) OK	2.798395E+02		8.862186E+01		1.487856E+01		3.219806E+01		3.219806E+01		3.932712E+01		7.129059E+00		7.293586E+02		7.495645E+02		2.939872E+02		
2020-08-13 15.34.20	1875	(0) OK	2.747450E+02		8.708257E+01		1.491784E+01		3.239164E+01		3.239164E+01		3.952827E+01		7.136635E+00		7.357960E+02		7.497552E+02		2.926881E+02		
2020-08-13 15.35.20	1876	(0) OK	2.706773E+02		8.583391E+01		1.493970E+01		3.255369E+01		3.255369E+01		3.969164E+01		7.137947E+00		7.404481E+02		7.497712E+02		2.919652E+02		
2020-08-13 15.36.20	1877	(0) OK	2.673552E+02		8.474048E+01		1.491793E+01		3.270560E+01		3.270560E+01		3.984201E+01		7.136414E+00		7.453768E+02		7.496713E+02		2.926851E+02		
2020-08-13 15.37.20	1878	(0) OK	2.667282E+02		8.454846E+01		1.492159E+01		3.273112E+01		3.273112E+01		3.987003E+01		7.138901E+00		7.463400E+02		7.495893E+02		2.925640E+02		
2020-08-13 15.38.20	1879	(0) OK	2.669922E+02		8.459322E+01		1.490036E+01		3.272895E+01		3.272895E+01		3.986714E+01		7.138191E+00		7.465504E+02		7.495974E+02		2.932663E+02		
2020-08-13 15.39.20	1880	(0) OK	2.678070E+02		8.482209E+01		1.488442E+01		3.270070E+01		3.270070E+01		3.983452E+01		7.133820E+00		7.445576E+02		7.494455E+02		2.937935E+02		
2020-08-13 15.40.19	1881	(0) OK	2.702215E+02		8.558713E+01		1.488457E+01		3.259707E+01		3.259707E+01		3.974283E+01		7.145760E+00		7.421492E+02		7.493529E+02		2.937884E+02		
2020-08-13 15.41.20	1882	(0) OK	2.720699E+02		8.618551E+01		1.489150E+01		3.251553E+01		3.251553E+01		3.965411E+01		7.138580E+00		7.390082E+02		7.495250E+02		2.935592E+02		
2020-08-13 15.42.20	1883	(0) OK	2.732199E+02		8.660990E+01		1.492355E+01		3.245311E+01		3.245311E+01		3.959015E+01		7.137039E+00		7.377115E+02		7.496005E+02		2.924991E+02		
2020-08-13 15.43.20	1884	(0) OK	2.719197E+02		8.618292E+01		1.491562E+01		3.251142E+01		3.251142E+01		3.964282E+01		7.131401E+00		7.392115E+02		7.494666E+02		2.927616E+02		
2020-08-13 15.44.20	1885	(0) OK	2.716636E+02		8.608235E+01		1.490520E+01		3.252679E+01		3.252679E+01		3.966740E+01		7.140617E+00		7.392760E+02		7.495587E+02		2.931060E+02		
2020-08-13 15.45.20	1886	(0) OK	2.742428E+02		8.694949E+01		1.493172E+01		3.240664E+01		3.240664E+01		3.954288E+01		7.136238E+00		7.356660E+02		7.495221E+02		2.922292E+02		
2020-08-13 15.46.20	1887	(0) OK	2.745315E+02		8.698547E+01		1.490223E+01		3.240733E+01		3.240733E+01		3.954950E+01		7.142174E+00		7.362874E+02		7.495343E+02		2.932046E+02		
2020-08-13 15.47.20	1888	(0) OK	2.740276E+02		8.686755E+01		1.492442E+01		3.241882E+01		3.241882E+01		3.954782E+01		7.129005E+00		7.362720E+02		7.494802E+02		2.924705E+02		
2020-08-13 15.48.20	1889	(0) OK	2.747874E+02		8.709684E+01		1.491829E+01		3.238967E+01		3.238967E+01		3.953319E+01		7.143517E+00		7.354290E+02		7.494897E+02		2.926733E+02		
2020-08-13 15.49.20	1890	(0) OK	2.756763E+02		8.736235E+01		1.490969E+01		3.235632E+01		3.235632E+01		3.948730E+01		7.130981E+00		7.342031E+02		7.494774E+02		2.929576E+02		
2020-08-13 15.50.20	1891	(0) OK	2.760601E+02		8.751469E+01		1.492590E+01		3.233335E+01		3.233335E+01		3.946819E+01		7.134834E+00		7.320256E+02		7.494469E+02		2.924215E+02		
2020-08-13 15.51.20	1892	(0) OK	2.778984E+02		8.808157E+01		1.491758E+01		3.226089E+01		3.226089E+01		3.940135E+01		7.140465E+00		7.305494E+02		7.493754E+02		2.926966E+02		
2020-08-13 15.52.20	1893	(0) OK	2.756730E+02		8.738510E+01		1.492227E+01		3.235102E+01		3.235102E+01		3.949295E+01		7.141930E+00		7.332487E+02		7.494517E+02		2.925417E+02		
2020-08-13 15.53.20	1894	(0) OK	2.785882E+02		8.826898E+01		1.490125E+01		3.223955E+01		3.223955E+01		3.937344E+01		7.133896E+00		7.307408E+02		7.494022E+02		2.932368E+02		
2020-08-13 15.54.20	1895	(0) OK	2.791864E+02		8.845809E+01		1.490104E+01		3.221510E+01		3.221510E+01		3.935553E+01		7.140434E+00		7.296859E+02		7.493874E+02		2.932438E+02		
2020-08-13 15.55.20	1896	(0) OK	2.766174E+02		8.770933E+01		1.493538E+01		3.230614E+01		3.230614E+01		3.944617E+01		7.140030E+00		7.331864E+02		7.495361E+02		2.921081E+02		
2020-08-13 15.56.20	1897	(0) OK	2.749883E+02		8.719870E+01		1.493850E+01		3.237254E+01		3.237254E+01		3.950441E+01		7.131874E+00		7.352146E+02		7.493865E+02		2.920047E+02		
2020-08-13 15.57.20	1898	(0) OK	2.761403E+02		8.752628E+01		1.491861E+01		3.233318E+01		3.233318E+01		3.946419E+01		7.131012E+00		7.338808E+02		7.494134E+02		2.926626E+02		
2020-08-13 15.58.20	1899	(0) OK	2.799634E+02		8.872528E+01		1.491197E+01		3.217860E+01		3.217860E+01		3.931618E+01		7.137581E+00		7.289180E+02		7.491832E+02		2.928824E+02		
2020-08-13 15.59.20	1900	(0) OK	2.813465E+02		8.917262E+01		1.491661E+01		3.212029E+01		3.212029E+01		3.925815E+01		7.137863E+00		7.272772E+02		7.494074E+02		2.927287E+02		
2020-08-13 16.00.20	1901	(0) OK	2.782513E+02		8.823556E+01		1.493964E+01		3.223684E+01		3.223684E+01		3.937253E+01		7.135689E+00		7.305315E+02		7.494227E+02		2.919672E+02		
2020-08-13 16.01.20	1902	(0) OK	2.776261E+02		8.801019E+01		1.492541E+01		3.226874E+01		3.226874E+01		3.940976E+01		7.141022E+00		7.323940E+02		7.494193E+02		2.924379E+02		
2020-08-13 16.02.20	1903	(0) OK	2.814991E+02		8.917046E+01		1.489047E+01		3.212534E+01		3.212534E+01		3.926035E+01		7.135002E+00		7.276611E+02		7.493405E+02		2.935934E+02		
2020-08-13 16.03.20	1904	(0) OK	2.847856E+02		9.023871E+01		1.490438E+01		3.198700E+01		3.198700E+01		3.912759E+01		7.140594E+00		7.232788E+02		7.493693E+02		2.931335E+02		
2020-08-13 16.04.20	1905	(0) OK	2.871692E+02		9.099581E+01		1.490531E+01		3.189178E+01		3.189178E+01		3.903226E+01		7.140472E+00		7.202535E+02		7.493896E+02		2.931027E+02		
2020-08-13 16.05.20	1906	(0) OK	2.888291E+02		9.150243E+01		1.489553E+01		3.183051E+01		3.183051E+01		3.896841E+01		7.137901E+00		7.183586E+02		7.493552E+02		2.934261E+02		
2020-08-13 16.06.19	1907	(0) OK	2.882186E+02		9.133721E+01		1.490978E+01		3.184843E+01		3.184843E+01		3.898381E+01		7.135376E+00		7.185472E+02		7.494008E+02		2.929546E+02		
2020-08-13 16.07.20	1908	(0) OK	2.845464E+02		9.019147E+01		1.491901E+01		3.199029E+01		3.199029E+01		3.912637E+01		7.136086E+00		7.230297E+02		7.494193E+02		2.926493E+02		
2020-08-13 16.08.20	1909	(0) OK	2.833958E+02		8.985442E+01		1.493320E+01		3.203036E+01		3.203036E+01		3.916042E+01		7.130058E+00		7.239889E+02		7.495067E+02		2.921802E+02		
2020-08-13 16.09.20	1910	(0) OK	2.829484E+02		8.970922E+01		1.493150E+01		3.204910E+01		3.204910E+01		3.919177E+01		7.142670E+00		7.252291E+02		7.495238E+02		2.922365E+02		
2020-08-13 16.10.20	1911	(0) OK	2.818479E+02		8.935197E+01		1.492718E+01		3.209541E+01		3.209541E+01		3.922662E+01		7.131210E+00		7.261932E+02		7.494423E+02		2.923793E+02		
2020-08-13 16.11.20	1912	(0) OK	2.806237E+02		8.892268E+01		1.490579E+01		3.215433E+01		3.215433E+01		3.929446E+01		7.140137E+00		7.282413E+02		7.494905E+02		2.930868E+02		
2020-08-13 16.12.20	1913	(0) OK	2.800947E+02		8.876507E+01		1.491100E+01		3.217365E+01		3.217365E+01		3.930682E+01		7.133171E+00		7.285541E+02		7.493851E+02		2.929142E+02		
2020-08-13 16.13.20	1914	(0) OK	2.827342E+02		8.956874E+01		1.489410E+01		3.207381E+01		3.207381E+01		3.921304E+01		7.139229E+00		7.256169E+02		7.493423E+02		2.934734E+02		
2020-08-13 16.14.20	1915	(0) OK	2.836656E+02		8.991029E+01		1.491796E+01		3.202605E+01		3.202605E+01		3.916684E+01		7.140785E+00		7.242629E+02		7.494377E+02		2.926840E+02		
2020-08-13 16.15.20	1916	(0) OK	2.844413E+02		9.009299E+01		1.488562E+01		3.200883E+01		3.200883E+01		3.914603E+01		7.137199E+00		7.239409E+02		7.494799E+02		2.937538E+02		
2020-08-13 16.16.20	1917	(0) OK	2.864685E+02		9.073510E+01		1.488562E+01		3.192799E+01		3.192799E+01		3.906352E+01		7.135536E+00		7.211951E+02		7.493600E+02		2.937536E+02		
2020-08-13 16.17.20	1918	(0) OK	2.880171E+02		9.122758E+01		1.488663E+01		3.186628E+01		3.186628E+01		3.900375E+01		7.137474E+00		7.195630E+02		7.493761E+02		2.937205E+02		
2020-08-13 16.18.20	1919	(0) OK	2.875199E+02		9.112163E+01		1.491274E+01		3.187473E+01		3.187473E+01		3.901025E+01		7.135521E+00		7.194793E+02		7.495595E+02		2.928566E+02		
2020-08-13 16.19.20	1920	(0) OK	2.874386E+02		9.106992E+01		1.489959E+01		3.188358E+01		3.188358E+01		3.902180E+01		7.138229E+00		7.195616E+02		7.495082E+02		2.932918E+02		
2020-08-13 16.20.20	1921	(0) OK	2.844550E+02		9.017075E+01		1.492321E+01		3.199214E+01		3.199214E+01		3.912375E+01		7.131607E+00		7.229874E+02		7.494664E+02		2.925103E+02		
2020-08-13 16.21.20	1922	(0) OK	2.813518E+02		8.917691E+01		1.491796E+01		3.211949E+01		3.211949E+01		3.925966E+01		7.140167E+00		7.273498E+02		7.495082E+02		2.926841E+02		
2020-08-13 16.22.20	1923	(0) OK	2.810371E+02		8.906601E+01		1.491221E+01		3.213475E+01		3.213475E+01		3.927357E+01		7.138824E+00		7.281464E+02		7.494809E+02		2.928743E+02		
2020-08-13 16.23.20	1924	(0) OK	2.784421E+02		8.828561E+01		1.493418E+01		3.223135E+01		3.223135E+01		3.936931E+01		7.137962E+00		7.303565E+02		7.494937E+02		2.921475E+02		
2020-08-13 16.24.20	1925	(0) OK	2.799269E+02		8.869442E+01		1.490192E+01		3.218442E+01		3.218442E+01		3.932150E+01		7.137085E+00		7.294704E+02		7.495016E+02		2.932148E+02		
2020-08-13 16.25.20	1926	(0) OK	2.816363E+02		8.926013E+01		1.491438E+01		3.210949E+01		3.210949E+01		3.924884E+01		7.139351E+00		7.268532E+02		7.494772E+02		2.928025E+02		
2020-08-13 16.26.20	1927	(0) OK	2.822435E+02		8.946608E+01		1.492135E+01		3.208192E+01		3.208192E+01		3.922516E+01		7.143242E+00		7.261600E+02		7.495306E+02		2.925721E+02		
2020-08-13 16.27.20	1928	(0) OK	2.828344E+02		8.967319E+01		1.493154E+01		3.205368E+01		3.205368E+01		3.919186E+01		7.138184E+00		7.252592E+02		7.495590E+02		2.922350E+02		
2020-08-13 16.28.20	1929	(0) OK	2.807882E+02		8.901474E+01		1.492650E+01		3.213872E+01		3.213872E+01		3.927489E+01		7.136169E+00		7.279127E+02		7.495031E+02		2.924016E+02		
2020-08-13 16.29.20	1930	(0) OK	2.799577E+02		8.877979E+01		1.494125E+01		3.216621E+01		3.216621E+01		3.930202E+01		7.135803E+00		7.286045E+02		7.494645E+02		2.919138E+02		
2020-08-13 16.30.20	1931	(0) OK	2.783798E+02		8.828745E+01		1.494546E+01		3.222904E+01		3.222904E+01		3.936453E+01		7.135490E+00		7.306652E+02		7.494526E+02		2.917744E+02		
2020-08-13 16.31.20	1932	(0) OK	2.784982E+02		8.825092E+01		1.490672E+01		3.224089E+01		3.224089E+01		3.937880E+01		7.137909E+00		7.307308E+02		7.493513E+02		2.930561E+02		
2020-08-13 16.32.20	1933	(0) OK	2.800714E+02		8.876550E+01		1.491506E+01		3.217285E+01		3.217285E+01		3.930824E+01		7.135391E+00		7.287789E+02		7.494480E+02		2.927802E+02		
2020-08-13 16.33.20	1934	(0) OK	2.783481E+02		8.825235E+01		1.493238E+01		3.223599E+01		3.223599E+01		3.937323E+01		7.137238E+00		7.306741E+02		7.494066E+02		2.922071E+02		
2020-08-13 16.34.20	1935	(0) OK	2.743228E+02		8.703296E+01		1.496255E+01		3.238995E+01		3.238995E+01		3.953197E+01		7.142021E+00		7.358747E+02		7.495862E+02		2.912092E+02		
2020-08-13 16.35.20	1936	(0) OK	2.735504E+02		8.675828E+01		1.494677E+01		3.242916E+01		3.242916E+01		3.956668E+01		7.137520E+00		7.373867E+02		7.494071E+02		2.917313E+02		
2020-08-13 16.36.20	1937	(0) OK	2.779092E+02		8.810788E+01		1.492957E+01		3.225526E+01		3.225526E+01		3.939288E+01		7.137619E+00		7.317745E+02		7.493107E+02		2.923001E+02		
2020-08-13 16.37.20	1938	(0) OK	2.840996E+02		9.002806E+01		1.490784E+01		3.201299E+01		3.201299E+01		3.915320E+01		7.140213E+00		7.238608E+02		7.493137E+02		2.930188E+02		
2020-08-13 16.38.20	1939	(0) OK	2.862649E+02		9.070364E+01		1.490245E+01		3.192886E+01		3.192886E+01		3.906569E+01		7.136826E+00		7.216221E+02		7.493791E+02		2.931973E+02		
2020-08-13 16.39.20	1940	(0) OK	2.869963E+02		9.092124E+01		1.489526E+01		3.190293E+01		3.190293E+01		3.903978E+01		7.136848E+00		7.205407E+02		7.493395E+02		2.934351E+02		
2020-08-13 16.40.20	1941	(0) OK	2.886503E+02		9.148209E+01		1.491384E+01		3.182971E+01		3.182971E+01		3.897203E+01		7.142319E+00		7.184242E+02		7.493549E+02		2.928205E+02		
2020-08-13 16.41.20	1942	(0) OK	2.892531E+02		9.170272E+01		1.492878E+01		3.179966E+01		3.179966E+01		3.893486E+01		7.135201E+00		7.177191E+02		7.494706E+02		2.923261E+02		
2020-08-13 16.42.20	1943	(0) OK	2.893557E+02		9.173403E+01		1.492816E+01		3.179591E+01		3.179591E+01		3.893687E+01		7.140968E+00		7.177361E+02		7.495219E+02		2.923467E+02		
2020-08-13 16.43.20	1944	(0) OK	2.886897E+02		9.151776E+01		1.492556E+01		3.182315E+01		3.182315E+01		3.895953E+01		7.136383E+00		7.180206E+02		7.495123E+02		2.924326E+02		
2020-08-13 16.44.20	1945	(0) OK	2.884906E+02		9.145132E+01		1.492388E+01		3.183170E+01		3.183170E+01		3.896542E+01		7.133720E+00		7.180496E+02		7.494432E+02		2.924883E+02		
2020-08-13 16.45.20	1946	(0) OK	2.894187E+02		9.175310E+01		1.492769E+01		3.179364E+01		3.179364E+01		3.893286E+01		7.139221E+00		7.171309E+02		7.494734E+02		2.923623E+02		
2020-08-13 16.46.20	1947	(0) OK	2.898410E+02		9.189568E+01		1.493207E+01		3.177524E+01		3.177524E+01		3.891573E+01		7.140488E+00		7.168384E+02		7.494035E+02		2.922175E+02		
2020-08-13 16.47.20	1948	(0) OK	2.897319E+02		9.185787E+01		1.493046E+01		3.178019E+01		3.178019E+01		3.892162E+01		7.141426E+00		7.170847E+02		7.494338E+02		2.922706E+02		
2020-08-13 16.48.20	1949	(0) OK	2.888001E+02		9.155810E+01		1.492824E+01		3.181767E+01		3.181767E+01		3.895425E+01		7.136589E+00		7.177645E+02		7.492266E+02		2.923441E+02		
2020-08-13 16.49.20	1950	(0) OK	2.882892E+02		9.139227E+01		1.492629E+01		3.183860E+01		3.183860E+01		3.897786E+01		7.139259E+00		7.188790E+02		7.493501E+02		2.924088E+02		
2020-08-13 16.50.20	1951	(0) OK	2.873961E+02		9.111459E+01		1.492908E+01		3.187264E+01		3.187264E+01		3.901082E+01		7.138176E+00		7.199182E+02		7.492485E+02		2.923165E+02		
2020-08-13 16.51.20	1952	(0) OK	2.866412E+02		9.088329E+01		1.493313E+01		3.190079E+01		3.190079E+01		3.903673E+01		7.135941E+00		7.204139E+02		7.494022E+02		2.921823E+02		
2020-08-13 16.52.20	1953	(0) OK	2.861806E+02		9.074599E+01		1.493758E+01		3.191717E+01		3.191717E+01		3.905383E+01		7.136665E+00		7.206970E+02		7.493118E+02		2.920351E+02		
2020-08-13 16.53.20	1954	(0) OK	2.853459E+02		9.050249E+01		1.494840E+01		3.194576E+01		3.194576E+01		3.907489E+01		7.129135E+00		7.218856E+02		7.493979E+02		2.916774E+02		
2020-08-13 16.54.20	1955	(0) OK	2.848465E+02		9.034845E+01		1.495064E+01		3.196473E+01		3.196473E+01		3.909865E+01		7.133919E+00		7.228657E+02		7.494063E+02		2.916033E+02		
2020-08-13 16.55.20	1956	(0) OK	2.849649E+02		9.037405E+01		1.494451E+01		3.196262E+01		3.196262E+01		3.910629E+01		7.143669E+00		7.229270E+02		7.494034E+02		2.918060E+02		
2020-08-13 16.56.20	1957	(0) OK	2.854958E+02		9.054604E+01		1.494639E+01		3.194064E+01		3.194064E+01		3.908083E+01		7.140182E+00		7.221336E+02		7.493580E+02		2.917439E+02		
2020-08-13 16.57.20	1958	(0) OK	2.853415E+02		9.050282E+01		1.494927E+01		3.194556E+01		3.194556E+01		3.908076E+01		7.135208E+00		7.217483E+02		7.493311E+02		2.916486E+02		
2020-08-13 16.58.20	1959	(0) OK	2.859490E+02		9.068639E+01		1.494464E+01		3.192335E+01		3.192335E+01		3.906523E+01		7.141884E+00		7.213287E+02		7.493060E+02		2.918016E+02		
2020-08-13 16.59.20	1960	(0) OK	2.867231E+02		9.092774E+01		1.494253E+01		3.189352E+01		3.189352E+01		3.902898E+01		7.135460E+00		7.199739E+02		7.492191E+02		2.918715E+02		
2020-08-13 17.00.20	1961	(0) OK	2.873358E+02		9.112920E+01		1.494618E+01		3.186771E+01		3.186771E+01		3.900417E+01		7.136459E+00		7.192266E+02		7.493091E+02		2.917507E+02		
2020-08-13 17.01.20	1962	(0) OK	2.881622E+02		9.138375E+01		1.494235E+01		3.183674E+01		3.183674E+01		3.897760E+01		7.140862E+00		7.186699E+02		7.492827E+02		2.918775E+02		
2020-08-13 17.02.20	1963	(0) OK	2.880010E+02		9.134863E+01		1.495044E+01		3.183963E+01		3.183963E+01		3.897861E+01		7.138977E+00		7.183055E+02		7.492648E+02		2.916100E+02		
2020-08-13 17.03.20	1964	(0) OK	2.890567E+02		9.170008E+01		1.495882E+01		3.179454E+01		3.179454E+01		3.892874E+01		7.134201E+00		7.171336E+02		7.493116E+02		2.913327E+02		
2020-08-13 17.04.20	1965	(0) OK	2.895896E+02		9.186225E+01		1.495537E+01		3.177513E+01		3.177513E+01		3.891505E+01		7.139923E+00		7.166130E+02		7.492845E+02		2.914469E+02		
2020-08-13 17.05.20	1966	(0) OK	2.903030E+02		9.207987E+01		1.495099E+01		3.174912E+01		3.174912E+01		3.888524E+01		7.136116E+00		7.160425E+02		7.493276E+02		2.915918E+02		
2020-08-13 17.06.20	1967	(0) OK	2.913237E+02		9.239174E+01		1.494504E+01		3.171191E+01		3.171191E+01		3.884576E+01		7.133858E+00		7.147081E+02		7.492069E+02		2.917885E+02		
2020-08-13 17.07.20	1968	(0) OK	2.926905E+02		9.285188E+01		1.495832E+01		3.165331E+01		3.165331E+01		3.879947E+01		7.146156E+00		7.129259E+02		7.491157E+02		2.913492E+02		
2020-08-13 17.08.20	1969	(0) OK	2.921478E+02		9.269707E+01		1.496699E+01		3.167061E+01		3.167061E+01		3.881149E+01		7.140884E+00		7.137601E+02		7.492881E+02		2.910623E+02		
