Time;ACE;ACE;ACE;ACE;ACE;ACE;ACE;ACE;ACE;ACE;ACE;ACE;ACE;ACE;ACE;ACE;ACE
Time;hm0;hm0a;hm0b;hmax;mdir;mdira;mdirb;sprtp;thhf;thmax;thtp;tm01;tm02;tm02a;tm02b;tp;uptime
18.08.2020 09:00:00;0.63965;0.11230;0.62988;0.84961;1.40625;358.5938;1.40625;16.8750;14.06250;6.5430;355.78125;5.6641;5.2734;11.4648;5.2344;5.9570;5359804.00000000
18.08.2020 10:00:00;0.60059;0.11230;0.59082;0.82031;1.75781;358.5938;1.75781;14.4141;16.52344;5.2734;359.64844;5.4688;5.0781;11.1719;5.0391;6.0547;5363404.00000000
18.08.2020 11:00:00;0.55176;0.10742;0.54199;0.92285;1.05469;357.1875;1.05469;14.0625;12.30469;7.2266;1.05469;5.6641;5.2734;11.0547;5.1563;7.7148;5367004.00000000
18.08.2020 12:00:00;0.52246;0.07813;0.51758;0.66650;359.29688;1.4063;358.94531;17.2266;350.15625;6.5430;357.89063;5.8594;5.3711;11.4063;5.3516;9.4727;5370604.00000000
18.08.2020 13:00:00;0.42969;0.11719;0.41504;0.53467;1.40625;9.8438;0.35156;22.5000;4.57031;6.7383;357.89063;5.7617;5.2734;12.1680;5.1172;8.1055;5374204.00000000
18.08.2020 14:00:00;0.41504;0.07813;0.41016;0.60791;1.40625;2.8125;1.75781;26.0156;357.18750;7.8125;1.40625;5.8594;5.3711;12.2852;5.2734;9.1797;5377804.00000000
18.08.2020 15:00:00;0.39551;0.09277;0.38086;0.58594;2.46094;2.8125;2.46094;32.3438;6.32813;7.4219;0.70313;5.8594;5.2734;13.7500;5.1172;8.6914;5381404.00000000
18.08.2020 16:00:00;0.43945;0.08789;0.42969;0.65918;2.81250;337.5000;4.21875;32.3438;4.21875;5.5664;2.10938;5.3711;4.8828;15.6250;4.7656;7.6172;5385004.00000000
18.08.2020 17:00:00;0.43457;0.10254;0.41992;0.61523;1.75781;217.9688;2.10938;28.8281;2.46094;8.6914;2.10938;5.5664;5.0781;16.0352;4.9219;9.2773;5388604.00000000
18.08.2020 18:00:00;0.45898;0.08301;0.45410;0.63721;0.00000;250.3125;0.70313;30.9375;1.40625;7.5195;2.10938;5.4688;4.9805;14.4531;4.9609;8.9844;5392204.00000000
18.08.2020 19:00:00;0.46387;0.10742;0.45410;0.58594;2.10938;154.6875;2.10938;30.2344;8.43750;8.6914;3.16406;5.2734;4.7852;15.6250;4.6484;9.1797;5395804.00000000
18.08.2020 20:00:00;0.52734;0.08789;0.51758;0.76172;1.05469;355.7813;1.40625;18.2813;12.30469;6.0547;358.94531;5.0781;4.6875;16.0352;4.6094;9.0820;5399404.00000000
18.08.2020 21:00:00;0.61035;0.06348;0.60547;0.88623;6.67969;333.2813;7.03125;17.2266;8.43750;6.7383;9.14063;5.0781;4.6875;15.1563;4.6875;8.4961;5403004.00000000
18.08.2020 22:00:00;0.55176;0.05371;0.55176;0.90088;5.97656;50.6250;5.62500;29.5313;13.35938;5.5664;2.81250;4.7852;4.4922;15.3320;4.4922;8.4961;5406604.00000000
18.08.2020 23:00:00;0.53711;0.04395;0.53223;0.62988;2.10938;35.1563;2.10938;19.6875;6.32813;8.3008;357.89063;5.0781;4.7852;14.3359;4.7266;8.6914;5410204.00000000
19.08.2020 00:00:00;0.48340;0.03418;0.47852;0.62988;359.64844;19.6875;359.29688;24.9609;9.84375;6.7383;353.67188;5.2734;4.9805;15.8594;4.9219;8.6914;5413804.00000000
19.08.2020 01:00:00;0.43457;0.03906;0.43457;0.63721;2.46094;21.0938;2.46094;11.9531;357.53906;6.8359;4.92188;5.0781;4.7852;15.8008;4.7656;5.5664;5417404.00000000
19.08.2020 02:00:00;0.40039;0.04395;0.39551;0.66650;4.21875;201.0938;4.21875;21.4453;21.09375;6.0547;5.27344;5.1758;4.7852;15.9766;4.7266;8.3008;5421004.00000000
19.08.2020 03:00:00;0.30762;0.01953;0.30762;0.42480;1.75781;15.4688;1.75781;17.2266;358.24219;17.4805;5.97656;5.0781;4.6875;14.4531;4.7266;7.9102;5424604.00000000
19.08.2020 04:00:00;0.30762;0.01465;0.30762;0.44678;1.40625;88.5938;1.05469;26.7188;356.13281;6.5430;357.89063;5.2734;4.8828;14.7461;4.8828;8.7891;5428204.00000000
19.08.2020 05:00:00;0.30273;0.01953;0.30273;0.56396;3.86719;309.3750;3.86719;26.7188;2.46094;6.0547;7.03125;5.1758;4.7852;13.2813;4.7656;8.6914;5431804.00000000
19.08.2020 06:00:00;0.33691;0.08789;0.32715;0.49805;0.35156;217.9688;1.40625;34.8047;359.64844;6.0547;357.18750;5.2734;4.7852;16.5625;4.6094;7.9102;5435404.00000000
19.08.2020 07:00:00;0.42480;0.15137;0.39551;0.60059;3.16406;358.5938;3.51563;38.6719;3.86719;8.6914;359.64844;4.9805;4.2969;15.5664;4.0625;8.0078;5439004.00000000
19.08.2020 08:00:00;0.43457;0.13672;0.41504;0.66650;5.27344;32.3438;3.86719;35.1563;12.65625;6.3477;0.35156;4.7852;4.1992;16.1523;4.0234;8.0078;5442604.00000000
19.08.2020 09:00:00;0.47363;0.15137;0.44922;0.78369;3.51563;18.2813;2.81250;28.8281;8.78906;7.8125;2.10938;4.7852;4.1992;15.6836;3.9844;7.7148;5446204.00000000
19.08.2020 10:00:00;0.51758;0.19043;0.48340;0.62988;9.84375;64.6875;4.92188;32.6953;7.38281;7.8125;5.62500;4.4922;4.0039;16.3867;3.7500;7.6172;5449804.00000000
19.08.2020 11:00:00;0.53223;0.22949;0.47852;0.66650;10.89844;111.0938;4.92188;31.2891;7.73438;7.6172;358.59375;4.6875;4.1016;16.6797;3.7500;7.5195;5453404.00000000
19.08.2020 12:00:00;0.50293;0.16602;0.47363;0.68848;3.86719;15.4688;2.10938;28.4766;11.25000;6.7383;356.48438;4.3945;3.9063;16.2109;3.7109;7.5195;5457004.00000000
19.08.2020 13:00:00;0.52734;0.20508;0.48340;0.70313;10.19531;68.9063;2.46094;47.8125;9.84375;7.6172;2.10938;4.3945;3.9063;16.5039;3.5938;6.7383;5460604.00000000
19.08.2020 14:00:00;0.58594;0.20996;0.54688;0.75439;4.92188;40.7813;3.16406;80.8594;12.65625;8.4961;10.54688;4.1992;3.8086;15.9180;3.5547;24.4141;5464204.00000000
19.08.2020 15:00:00;0.52734;0.18555;0.49805;0.95215;8.08594;19.6875;7.38281;44.2969;11.60156;10.4492;5.27344;4.3945;3.9063;15.6250;3.7109;7.1289;5467804.00000000
19.08.2020 16:00:00;0.54688;0.27344;0.47363;0.80566;10.19531;46.4063;4.21875;77.3438;9.14063;15.6250;34.80469;4.6875;4.1016;16.3867;3.5547;17.0898;5471404.00000000
19.08.2020 17:00:00;0.49316;0.20508;0.44922;0.62988;1.40625;354.3750;2.10938;16.1719;8.43750;13.3789;0.70313;4.1992;3.8086;16.3867;3.4766;3.8086;5475004.00000000
19.08.2020 18:00:00;0.53711;0.20996;0.49316;0.75439;0.35156;198.2813;2.46094;67.8516;10.54688;8.0078;185.97656;4.1016;3.7109;16.9141;3.3984;24.9023;5478604.00000000
19.08.2020 19:00:00;0.59570;0.18555;0.56641;0.73975;11.60156;122.3438;5.97656;14.0625;13.00781;4.1016;1.05469;4.0039;3.7109;16.6211;3.5156;3.8086;5482204.00000000
19.08.2020 20:00:00;0.58105;0.18066;0.55176;0.85693;6.32813;302.3438;6.32813;15.1172;14.41406;7.2266;4.57031;3.9063;3.7109;16.2109;3.4766;3.8086;5485804.00000000
19.08.2020 21:00:00;0.56152;0.18066;0.53223;0.80566;14.06250;49.2188;10.89844;23.5547;17.92969;7.1289;4.21875;4.1016;3.8086;15.2148;3.5938;4.4922;5489404.00000000
19.08.2020 22:00:00;0.57129;0.21484;0.53223;0.86426;9.49219;39.3750;4.92188;17.9297;15.82031;6.8359;2.81250;4.1016;3.8086;16.5625;3.5156;4.1992;5493004.00000000
19.08.2020 23:00:00;0.61523;0.20996;0.57617;0.87158;1.75781;348.7500;4.57031;73.1250;20.39063;5.7617;333.98438;4.1016;3.8086;16.6797;3.5547;24.4141;5496604.00000000
20.08.2020 00:00:00;0.56152;0.17578;0.53711;0.76172;9.49219;45.0000;6.32813;14.0625;20.74219;4.3945;8.78906;4.0039;3.7109;16.7969;3.5938;4.0039;5500204.00000000
20.08.2020 01:00:00;0.53223;0.17578;0.50293;0.77637;10.54688;60.4688;5.97656;15.8203;13.35938;4.3945;8.08594;4.1016;3.8086;16.2695;3.6328;4.0039;5503804.00000000
20.08.2020 02:00:00;0.48828;0.12695;0.47363;0.62256;5.97656;5.6250;5.97656;13.7109;6.67969;3.9063;5.62500;3.8086;3.6133;14.9805;3.5156;4.0039;5507404.00000000
20.08.2020 03:00:00;0.42480;0.08301;0.41504;0.52734;2.10938;11.2500;2.10938;14.7656;4.92188;13.7695;1.40625;3.8086;3.6133;15.8594;3.5547;3.9063;5511004.00000000
20.08.2020 04:00:00;0.39063;0.04883;0.38574;0.59326;2.46094;25.3125;2.46094;10.1953;8.08594;4.8828;2.10938;4.0039;3.8086;16.7969;3.7500;4.0039;5514604.00000000
20.08.2020 05:00:00;0.34668;0.05371;0.34180;0.44678;1.75781;302.3438;2.10938;14.0625;4.21875;8.3008;1.75781;4.0039;3.8086;15.6250;3.7500;4.0039;5518204.00000000
20.08.2020 06:00:00;0.32227;0.03418;0.32227;0.43213;1.40625;340.3125;1.40625;9.8438;5.27344;8.1055;1.05469;4.1016;3.9063;14.2188;3.8672;4.0039;5521804.00000000
20.08.2020 07:00:00;0.30273;0.02930;0.30273;0.41016;0.00000;354.3750;0.35156;14.7656;3.86719;4.3945;357.53906;4.3945;4.1016;13.5742;4.0625;7.7148;5525404.00000000
20.08.2020 08:00:00;0.28320;0.04883;0.27832;0.00000;5.97656;30.9375;5.62500;16.5234;9.84375;0.0000;9.49219;4.3945;4.1016;14.7461;4.0625;7.5195;5529004.00000000
20.08.2020 09:00:00;0.32227;0.05371;0.31738;0.39551;4.57031;37.9688;3.16406;24.2578;4.21875;6.1523;3.51563;4.5898;4.2969;15.2734;4.2188;8.1055;5532604.00000000
20.08.2020 10:00:00;0.33691;0.05371;0.33691;0.45410;4.57031;350.1563;4.57031;21.7969;3.51563;24.9023;7.03125;4.5898;4.1992;15.3906;4.1797;8.1055;5536204.00000000
20.08.2020 11:00:00;0.33691;0.10254;0.32227;0.46143;6.67969;351.5625;6.67969;26.0156;10.19531;8.6914;8.43750;4.7852;4.2969;16.0938;4.1406;8.8867;5539804.00000000
20.08.2020 12:00:00;0.36133;0.16602;0.31738;0.52002;22.14844;70.3125;9.49219;26.7188;10.54688;11.4258;8.78906;5.8594;4.9805;16.6797;4.4141;8.8867;5543404.00000000
20.08.2020 13:00:00;0.32715;0.14648;0.29297;0.40283;8.43750;14.0625;5.62500;75.2344;10.89844;19.4336;21.79688;5.3711;4.5898;15.0977;4.1406;24.9023;5547004.00000000
20.08.2020 14:00:00;0.36621;0.17578;0.31738;0.54932;9.49219;36.5625;7.73438;43.5938;4.57031;10.2539;6.32813;4.9805;4.1992;15.5664;3.6719;8.2031;5550604.00000000
20.08.2020 15:00:00;0.40527;0.18066;0.36133;0.55664;9.49219;60.4688;5.62500;69.6094;7.03125;16.7969;163.12500;4.3945;3.8086;16.2109;3.4375;20.5078;5554204.00000000
20.08.2020 16:00:00;0.38574;0.15625;0.35645;0.48340;0.35156;178.5938;359.29688;38.3203;1.05469;13.9648;357.89063;4.4922;3.9063;15.6250;3.5938;8.4961;5557804.00000000
20.08.2020 17:00:00;0.42969;0.16602;0.39551;0.79834;5.97656;181.4063;4.92188;14.4141;8.08594;10.8398;7.73438;4.4922;4.0039;15.6836;3.7109;4.5898;5561404.00000000
20.08.2020 18:00:00;0.42480;0.14160;0.40039;0.50537;359.64844;195.4688;2.10938;20.3906;3.16406;9.1797;359.64844;4.3945;4.0039;15.0977;3.7500;4.4922;5565004.00000000
20.08.2020 19:00:00;0.44434;0.14648;0.41992;0.73242;2.81250;199.6875;3.16406;21.0938;9.84375;4.3945;2.10938;4.3945;4.0039;15.3320;3.7891;4.7852;5568604.00000000
20.08.2020 20:00:00;0.45898;0.08301;0.45410;0.68115;2.81250;250.3125;3.86719;21.4453;10.89844;5.0781;1.75781;4.2969;4.0039;15.6250;3.9844;4.4922;5572204.00000000
20.08.2020 21:00:00;0.49805;0.06836;0.49316;0.73975;3.16406;312.1875;3.51563;14.7656;8.08594;12.3047;3.51563;4.3945;4.1016;15.8008;4.1016;5.4688;5575804.00000000
20.08.2020 22:00:00;0.54688;0.06348;0.54688;0.72510;4.92188;15.4688;4.92188;13.7109;11.25000;4.7852;1.75781;4.4922;4.2969;16.2109;4.2578;5.3711;5579404.00000000
20.08.2020 23:00:00;0.54688;0.06348;0.54199;0.93750;5.97656;63.2813;5.27344;13.7109;4.92188;5.1758;7.73438;4.5898;4.2969;16.3867;4.2969;5.4688;5583004.00000000
21.08.2020 00:00:00;0.53711;0.09766;0.53223;0.68115;7.73438;237.6563;8.78906;20.0391;12.30469;6.2500;6.67969;4.6875;4.3945;16.3867;4.3750;5.4688;5586604.00000000
21.08.2020 01:00:00;0.52734;0.05371;0.52246;0.68115;4.92188;210.9375;4.92188;20.3906;11.60156;4.8828;4.21875;4.6875;4.4922;14.9219;4.4531;5.3711;5590204.00000000
21.08.2020 02:00:00;0.54688;0.05371;0.54688;0.76172;0.70313;343.1250;1.05469;10.8984;7.73438;5.1758;357.53906;4.8828;4.6875;15.6836;4.6484;5.2734;5593804.00000000
21.08.2020 03:00:00;0.55664;0.06836;0.55176;0.81299;5.62500;66.0938;4.92188;15.4688;10.89844;5.0781;3.51563;4.8828;4.6875;16.3281;4.6875;5.1758;5597404.00000000
21.08.2020 04:00:00;0.48340;0.04883;0.48340;0.69580;7.03125;298.1250;7.38281;13.3594;10.89844;5.7617;8.43750;4.7852;4.5898;16.7969;4.5703;4.9805;5601004.00000000
21.08.2020 05:00:00;0.38086;0.11230;0.36621;0.53467;10.19531;189.8438;9.84375;15.8203;7.73438;4.8828;7.03125;4.9805;4.6875;16.9727;4.4922;5.1758;5604604.00000000
21.08.2020 06:00:00;0.32227;0.09277;0.31250;0.44678;3.86719;258.7500;7.03125;18.2813;11.25000;6.5430;2.46094;5.3711;5.0781;15.6836;4.8828;5.1758;5608204.00000000
21.08.2020 07:00:00;0.36133;0.08301;0.35645;0.51270;356.83594;208.1250;358.59375;14.4141;359.64844;4.7852;356.13281;5.1758;4.8828;15.6836;4.7656;4.9805;5611804.00000000
21.08.2020 08:00:00;0.34668;0.05859;0.34180;0.58594;1.05469;281.2500;1.75781;18.6328;9.14063;6.3477;1.05469;5.0781;4.8828;15.9766;4.7656;5.3711;5615404.00000000
21.08.2020 09:00:00;0.34668;0.07813;0.33691;0.51270;7.73438;105.4688;5.27344;11.6016;7.03125;4.8828;6.67969;5.3711;5.0781;16.1523;4.9609;5.9570;5619004.00000000
21.08.2020 10:00:00;0.35645;0.01953;0.35645;0.49072;0.35156;16.8750;0.35156;14.4141;4.21875;5.3711;356.83594;5.2734;5.0781;15.5078;5.0391;5.1758;5622604.00000000
21.08.2020 11:00:00;0.33691;0.01465;0.33691;0.48340;2.10938;47.8125;2.10938;16.5234;6.67969;10.0586;5.62500;4.9805;4.8828;14.8633;4.8438;4.9805;5626204.00000000
21.08.2020 12:00:00;0.34668;0.01953;0.34668;0.56396;5.27344;296.7188;5.62500;19.3359;60.46875;10.0586;7.73438;5.0781;4.8828;16.7969;4.8438;5.5664;5629804.00000000
21.08.2020 13:00:00;0.45410;0.28809;0.35156;0.65918;18.63281;7.0313;29.17969;75.5859;98.78906;14.4531;299.17969;7.3242;6.4453;15.5078;5.1563;15.3320;5633404.00000000
21.08.2020 14:00:00;0.75684;0.63965;0.40039;1.00342;62.92969;73.1250;24.96094;75.5859;147.65625;20.3125;66.44531;10.0586;6.9336;20.1367;3.8281;24.9023;5637004.00000000
21.08.2020 15:00:00;0.62500;0.40039;0.47852;0.79102;50.97656;319.2188;67.85156;75.9375;150.46875;12.4023;133.59375;5.0781;4.0039;16.0938;3.1250;17.9688;5640604.00000000
21.08.2020 16:00:00;0.71289;0.56152;0.43945;0.84229;300.93750;282.6563;49.92188;66.0938;130.78125;18.6523;284.76563;7.6172;5.3711;18.4961;3.3984;20.1172;5644204.00000000
21.08.2020 17:00:00;0.65430;0.41992;0.50293;0.98145;176.13281;209.5313;121.28906;61.8750;146.60156;16.4063;175.07813;4.7852;3.8086;16.9141;2.9688;20.8984;5647804.00000000
21.08.2020 18:00:00;0.62500;0.30762;0.54199;0.84961;165.58594;250.3125;149.41406;80.1563;153.28125;15.9180;229.57031;3.8086;3.3203;14.8633;2.8906;14.4531;5651404.00000000
21.08.2020 19:00:00;0.61035;0.49316;0.36133;0.85693;119.88281;154.6875;22.50000;79.4531;159.25781;20.2148;189.84375;8.2031;5.5664;17.7930;3.4375;23.2422;5655004.00000000
21.08.2020 20:00:00;0.83984;0.73242;0.41504;1.21582;304.45313;302.3438;98.08594;72.7734;139.21875;21.9727;303.04688;8.6914;5.5664;20.3711;2.8125;24.9023;5658604.00000000
21.08.2020 21:00:00;0.58105;0.30762;0.49805;0.71777;190.89844;302.3438;151.17188;61.1719;158.20313;16.4063;234.84375;3.8086;3.2227;15.2148;2.7734;24.9023;5662204.00000000
21.08.2020 22:00:00;0.62988;0.40039;0.48828;0.87158;13.35938;358.5938;163.82813;75.2344;164.53125;16.6016;358.94531;4.3945;3.6133;15.7422;2.7734;24.9023;5665804.00000000
21.08.2020 23:00:00;0.47852;0.25879;0.40039;0.63721;343.47656;355.7813;187.38281;69.9609;174.37500;11.6211;8.43750;3.9063;3.2227;13.4570;2.7734;23.8281;5669404.00000000
22.08.2020 00:00:00;0.23438;0.14160;0.18555;0.00000;290.39063;320.6250;265.42969;72.0703;206.71875;0.0000;17.22656;5.2734;4.1992;16.0938;3.3594;21.7773;5673004.00000000
22.08.2020 01:00:00;0.14160;0.03418;0.13672;0.00000;328.71094;18.2813;322.73438;26.7188;203.90625;0.0000;336.79688;5.1758;4.5898;16.3867;4.4922;5.5664;5676604.00000000
22.08.2020 02:00:00;0.12695;0.01465;0.12207;0.00000;324.49219;189.8438;324.14063;26.7188;192.65625;0.0000;335.03906;4.7852;4.3945;16.3281;4.3359;7.0313;5680204.00000000
22.08.2020 03:00:00;0.14648;0.03906;0.14160;0.00000;5.27344;232.0313;6.32813;22.5000;239.06250;0.0000;6.32813;5.4688;5.1758;15.4492;5.0000;5.1758;5683804.00000000
22.08.2020 04:00:00;0.53223;0.44434;0.28809;0.00000;248.90625;250.3125;214.80469;77.3438;182.81250;0.0000;261.91406;8.1055;5.3711;18.9063;3.0078;23.8281;5687404.00000000
22.08.2020 05:00:00;0.28809;0.15137;0.24902;0.00000;129.02344;109.6875;149.41406;74.8828;179.64844;0.0000;189.84375;3.9063;3.2227;15.3906;2.8125;21.2891;5691004.00000000
22.08.2020 06:00:00;0.26855;0.13184;0.23438;0.00000;182.46094;262.9688;153.63281;76.6406;175.07813;0.0000;189.14063;4.0039;3.4180;16.1523;2.9688;21.7773;5694604.00000000
22.08.2020 07:00:00;0.21973;0.16113;0.15137;0.00000;194.06250;195.4688;23.55469;77.3438;178.94531;0.0000;219.72656;6.5430;4.7852;17.1484;3.3984;23.2422;5698204.00000000
22.08.2020 08:00:00;0.27344;0.21484;0.16602;0.00000;128.67188;130.7813;131.48438;69.2578;143.78906;0.0000;110.03906;8.8867;6.3477;16.9727;4.1016;23.2422;5701804.00000000
22.08.2020 09:00:00;0.21973;0.18555;0.11719;0.00000;158.55469;164.5313;0.35156;73.4766;126.91406;0.0000;141.32813;10.9375;8.9844;16.6797;5.4688;18.6523;5705404.00000000
22.08.2020 10:00:00;0.27344;0.21973;0.16602;0.00000;20.39063;22.5000;26.71875;71.7188;170.15625;0.0000;22.85156;9.7656;7.4219;16.7969;4.7656;24.9023;5709004.00000000
22.08.2020 11:00:00;0.26367;0.20508;0.16602;0.00000;352.96875;350.1563;39.37500;72.0703;210.93750;0.0000;354.02344;10.0586;8.2031;16.9141;5.6250;24.9023;5712604.00000000
22.08.2020 12:00:00;0.49316;0.45898;0.18066;0.00000;296.01563;288.2813;313.24219;60.1172;244.68750;0.0000;276.32813;14.5508;10.9375;18.9648;4.7266;21.7773;5716204.00000000
22.08.2020 13:00:00;0.18555;0.08301;0.16602;0.00000;313.94531;18.2813;291.09375;32.3438;258.75000;0.0000;340.66406;4.2969;3.6133;16.2109;3.2813;6.4453;5719804.00000000
22.08.2020 14:00:00;0.13672;0.05371;0.12695;0.00000;349.80469;81.5625;323.08594;29.8828;248.55469;0.0000;356.13281;4.1016;3.6133;15.3320;3.2813;6.4453;5723404.00000000
22.08.2020 15:00:00;0.13184;0.03418;0.12695;0.00000;336.79688;42.1875;330.11719;20.0391;266.83594;0.0000;359.29688;4.0039;3.6133;17.0313;3.4766;5.5664;5727004.00000000
22.08.2020 16:00:00;0.10742;0.01465;0.10742;0.00000;354.37500;127.9688;351.21094;17.5781;252.42188;0.0000;2.46094;4.2969;3.9063;18.0273;3.8672;6.2500;5730604.00000000
22.08.2020 17:00:00;0.10254;0.00488;0.10254;0.00000;4.57031;154.6875;4.21875;16.1719;310.07813;0.0000;4.57031;4.8828;4.6875;15.2148;4.6484;5.0781;5734204.00000000
22.08.2020 18:00:00;0.08301;0.00488;0.08301;0.00000;7.38281;316.4063;7.03125;16.5234;264.02344;0.0000;7.38281;5.0781;4.9805;13.7500;4.9219;5.7617;5737804.00000000
22.08.2020 19:00:00;0.09277;0.02441;0.08789;0.00000;8.78906;101.2500;6.67969;20.0391;36.21094;0.0000;359.64844;4.8828;4.4922;15.9180;4.3359;5.2734;5741404.00000000
22.08.2020 20:00:00;0.12207;0.08301;0.09277;0.00000;357.53906;348.7500;2.10938;77.3438;165.93750;0.0000;323.43750;6.9336;5.6641;17.7930;4.3750;23.8281;5745004.00000000
22.08.2020 21:00:00;0.14160;0.10254;0.09766;0.00000;33.75000;91.4063;334.68750;74.1797;225.35156;0.0000;96.32813;7.1289;5.4688;17.5000;3.9063;22.7539;5748604.00000000
22.08.2020 22:00:00;0.16602;0.12695;0.10254;0.00000;352.26563;39.3750;310.42969;76.9922;255.23438;0.0000;7.73438;8.5938;6.6406;16.0938;4.4141;24.9023;5752204.00000000
22.08.2020 23:00:00;0.22461;0.18555;0.12207;0.00000;155.39063;158.9063;23.20313;74.5313;249.60938;0.0000;169.45313;10.7422;8.6914;15.5078;5.3906;24.9023;5755804.00000000
23.08.2020 00:00:00;0.46387;0.31738;0.34180;0.65186;310.42969;5.6250;219.72656;75.2344;211.99219;17.0898;14.76563;4.6875;3.6133;15.9766;2.6953;15.7227;5759404.00000000
23.08.2020 01:00:00;0.76172;0.56641;0.50781;1.09863;264.72656;296.7188;240.11719;65.7422;239.76563;19.0430;233.08594;5.9570;4.4922;18.3203;3.0078;22.2656;5763004.00000000
23.08.2020 02:00:00;0.67383;0.39063;0.54688;0.86426;221.48438;212.3438;232.03125;75.9375;230.62500;16.0156;213.75000;4.4922;3.7109;19.1992;3.0859;24.4141;5766604.00000000
23.08.2020 03:00:00;0.48828;0.22461;0.43457;0.62256;229.21875;185.6250;230.27344;70.6641;239.76563;3.3203;277.73438;4.1016;3.6133;16.0938;3.2031;22.7539;5770204.00000000
23.08.2020 04:00:00;0.49316;0.26855;0.41504;0.64453;222.89063;81.5625;233.78906;55.8984;236.60156;12.1094;60.46875;4.2969;3.7109;15.3906;3.1250;23.8281;5773804.00000000
23.08.2020 05:00:00;0.62988;0.37109;0.50781;0.92285;359.64844;23.9063;253.82813;73.4766;251.71875;17.1875;27.77344;4.6875;3.9063;16.3281;3.1641;24.9023;5777404.00000000
23.08.2020 06:00:00;0.48340;0.22949;0.41992;0.56396;285.46875;42.1875;252.42188;71.0156;255.23438;4.5898;33.75000;4.1992;3.6133;15.5664;3.2031;24.9023;5781004.00000000
23.08.2020 07:00:00;0.36621;0.20508;0.30273;0.50537;282.30469;277.0313;276.32813;75.9375;266.13281;14.0625;352.96875;4.8828;4.1016;15.8594;3.3984;18.9453;5784604.00000000
23.08.2020 08:00:00;0.34180;0.21484;0.26367;0.50537;352.61719;9.8438;335.74219;73.1250;253.82813;13.0859;4.21875;5.6641;4.5898;16.2695;3.6328;24.9023;5788204.00000000
23.08.2020 09:00:00;0.33691;0.20020;0.27344;0.46143;327.65625;101.2500;319.21875;71.3672;280.89844;20.6055;100.89844;5.0781;4.1992;15.6836;3.4375;24.9023;5791804.00000000
23.08.2020 10:00:00;0.33691;0.20508;0.26855;0.41016;298.47656;299.5313;296.01563;73.4766;250.31250;16.2109;272.81250;4.9805;4.0039;15.6250;3.2422;24.9023;5795404.00000000
23.08.2020 11:00:00;0.40527;0.22461;0.34180;0.52734;259.80469;251.7188;267.89063;70.3125;247.14844;16.2109;248.55469;4.4922;3.8086;15.2734;3.2031;24.9023;5799004.00000000
23.08.2020 12:00:00;0.51270;0.29785;0.41992;0.76904;297.07031;25.3125;272.10938;72.7734;240.46875;10.2539;30.58594;4.8828;4.1016;14.8047;3.3594;24.9023;5802604.00000000
23.08.2020 13:00:00;0.41992;0.23926;0.34668;0.67383;297.77344;265.7813;299.88281;78.3984;247.14844;14.6484;280.54688;5.5664;4.4922;14.8633;3.7500;24.9023;5806204.00000000
23.08.2020 14:00:00;0.52246;0.25879;0.45410;0.65186;308.32031;336.0938;296.71875;76.9922;246.79688;11.7188;2.81250;4.9805;4.1016;16.5039;3.5547;22.7539;5809804.00000000
23.08.2020 15:00:00;0.54199;0.24902;0.48340;0.69580;285.82031;212.3438;292.85156;41.8359;238.35938;8.1055;303.39844;5.0781;4.1992;14.7461;3.7891;8.8867;5813404.00000000
23.08.2020 16:00:00;0.62500;0.44434;0.43945;0.79102;258.75000;239.0625;289.33594;65.7422;240.46875;9.8633;232.73438;6.9336;5.1758;18.8477;3.6719;24.4141;5817004.00000000
23.08.2020 17:00:00;0.51758;0.22949;0.46387;0.70313;298.12500;299.5313;294.25781;48.5156;234.14063;8.7891;317.81250;5.1758;4.2969;16.7969;3.8281;8.4961;5820604.00000000
23.08.2020 18:00:00;0.50293;0.24414;0.43945;0.67383;290.39063;262.9688;293.90625;49.2188;236.60156;10.8398;307.61719;5.2734;4.3945;16.1523;3.8672;8.3984;5824204.00000000
23.08.2020 19:00:00;0.51758;0.23438;0.46387;0.71045;287.92969;216.5625;288.28125;43.2422;245.39063;8.6914;316.05469;4.8828;4.1016;14.6875;3.6719;8.6914;5827804.00000000
23.08.2020 20:00:00;0.57129;0.32715;0.46387;0.79102;286.52344;215.1563;294.60938;50.9766;236.25000;7.9102;295.66406;5.7617;4.5898;16.3867;3.7891;8.3008;5831404.00000000
23.08.2020 21:00:00;0.50293;0.29785;0.40039;0.68115;344.53125;40.7813;313.24219;78.0469;233.78906;19.5313;34.80469;6.1523;4.8828;17.2070;3.9844;19.3359;5835004.00000000
23.08.2020 22:00:00;0.54199;0.31250;0.44434;0.72510;297.77344;12.6563;279.49219;72.0703;231.32813;15.0391;277.38281;5.2734;4.2969;16.0352;3.5156;23.2422;5838604.00000000
23.08.2020 23:00:00;0.65430;0.42480;0.49805;0.90820;359.64844;37.9688;261.56250;72.0703;215.50781;13.1836;17.22656;5.3711;4.2969;14.4531;3.3203;17.3828;5842204.00000000
24.08.2020 00:00:00;0.52246;0.23926;0.46387;0.68115;255.23438;15.4688;243.28125;63.9844;211.99219;6.7383;262.96875;4.1992;3.5156;14.5117;3.1641;8.7891;5845804.00000000
24.08.2020 01:00:00;0.58594;0.25879;0.52734;0.71045;267.18750;1.4063;254.53125;54.1406;222.18750;6.5430;268.24219;4.5898;3.9063;15.8594;3.5156;8.6914;5849404.00000000
